num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :,lata* :
20328,Y1.0Ba1.95Cu2.95Co0.05O7.0,Y123,90.0,3.831,3.889,11.682,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.831
20329,Y1.0Ba1.9Cu2.9Co0.1O7.02,Y123,89.0,3.865,3.872,11.661,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.865
20330,Y1.0Ba1.85Cu2.85Co0.15O7.04,Y123,79.0,3.869,,11.675999999999998,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.869
20331,Y1.0Ba1.8Cu2.8Co0.2O7.05,Y123,70.0,3.872,,11.669,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.872
20332,Y1.0Ba1.75Cu2.75Co0.25O7.06,Y123,63.0,3.874,,11.666,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.874
20333,Y1.0Ba1.95Cu2.95Co0.05O6.9,Y123,70.0,3.831,3.889,11.682,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.831
20334,Y1.0Ba1.9Cu2.9Co0.1O6.92,Y123,66.0,3.865,3.872,11.661,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.865
20335,Y1.0Ba1.85Cu2.85Co0.15O6.94,Y123,55.0,3.869,,11.675999999999998,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.869
20336,Y1.0Ba1.8Cu2.8Co0.2O6.95,Y123,43.0,3.872,,11.669,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.872
20337,Y1.0Ba1.75Cu2.75Co0.25O6.95,Y123,25.0,3.874,,11.666,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.874
24010,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,92.0,3.887,,9.489,PR05701259,"Jin-Ho Choy, Nam Hwi Hur, Seong-Ju Hwang,",In situ temperature-dependent x-ray-absorption spectroscopic studies for the mercury-based superconductors,"Phys.Reve,B57(1998)1259",1998.0,3.887
24011,Hg1.0Ba2.0Ca0.86Sr0.14Cu2.0O6.0,Hg1212,120.0,3.858,,12.665,PR05701259,"Jin-Ho Choy, Nam Hwi Hur, Seong-Ju Hwang,",In situ temperature-dependent x-ray-absorption spectroscopic studies for the mercury-based superconductors,"Phys.Reve,B57(1998)1259",1998.0,3.858
24012,Hg0.5Tl0.5Ba2.0Ca0.86Sr0.14Cu2.0O6.0,Hg1212,122.0,3.85,,12.654000000000002,PR05701259,"Jin-Ho Choy, Nam Hwi Hur, Seong-Ju Hwang,",In situ temperature-dependent x-ray-absorption spectroscopic studies for the mercury-based superconductors,"Phys.Reve,B57(1998)1259",1998.0,3.85
24013,Hg1.0Ba2.0Ca1.72Sr0.28Cu3.0O8.0,Hg1223,126.0,3.865,,16.032,PR05701259,"Jin-Ho Choy, Nam Hwi Hur, Seong-Ju Hwang,",In situ temperature-dependent x-ray-absorption spectroscopic studies for the mercury-based superconductors,"Phys.Reve,B57(1998)1259",1998.0,3.865
24014,Hg0.5Tl0.5Ba2.0Ca1.72Sr0.28Cu3.0O8.0,Hg1223,128.0,3.865,,15.957,PR05701259,"Jin-Ho Choy, Nam Hwi Hur, Seong-Ju Hwang,",In situ temperature-dependent x-ray-absorption spectroscopic studies for the mercury-based superconductors,"Phys.Reve,B57(1998)1259",1998.0,3.865
30031,Bi1.6Sr0.4Yb1.0Cu3.0O6.35,Cu1212,37.0,3.8172,3.8465,11.667,PR06004378,"H. Rundlof, H. Yamauchi, K. Fujinami, K. Peitola, M. Karppinen, R. Tellgren, T. Nakane,",Ca-substitution and O-doping effects in superconducting Cu(Ba0.8Sr0.2)2(Yb1-xCax)Cu2O6+z obtained from neutron diffraction refinements,"Phys.Rev.B,60(1999)4378",1999.0,3.8172
30032,Bi1.6Sr0.4Yb1.0Cu3.0O6.817,Cu1212,55.0,3.804,3.8583,11.637,PR06004378,"H. Rundlof, H. Yamauchi, K. Fujinami, K. Peitola, M. Karppinen, R. Tellgren, T. Nakane,",Ca-substitution and O-doping effects in superconducting Cu(Ba0.8Sr0.2)2(Yb1-xCax)Cu2O6+z obtained from neutron diffraction refinements,"Phys.Rev.B,60(1999)4378",1999.0,3.804
30033,Bi1.6Sr0.4Yb1.0Cu3.0O6.999,Cu1212,82.0,3.7934,3.8615,11.614,PR06004378,"H. Rundlof, H. Yamauchi, K. Fujinami, K. Peitola, M. Karppinen, R. Tellgren, T. Nakane,",Ca-substitution and O-doping effects in superconducting Cu(Ba0.8Sr0.2)2(Yb1-xCax)Cu2O6+z obtained from neutron diffraction refinements,"Phys.Rev.B,60(1999)4378",1999.0,3.7934
30036,Bi1.6Sr0.4Yb0.75Ca0.25Cu3.0O6.072,Cu1212,27.0,3.832,,11.736,PR06004378,"H. Rundlof, H. Yamauchi, K. Fujinami, K. Peitola, M. Karppinen, R. Tellgren, T. Nakane,",Ca-substitution and O-doping effects in superconducting Cu(Ba0.8Sr0.2)2(Yb1-xCax)Cu2O6+z obtained from neutron diffraction refinements,"Phys.Rev.B,60(1999)4378",1999.0,3.832
30037,Bi1.6Sr0.4Yb0.65Ca0.35Cu3.0O6.075,Cu1212,43.0,3.8334,,11.734000000000002,PR06004378,"H. Rundlof, H. Yamauchi, K. Fujinami, K. Peitola, M. Karppinen, R. Tellgren, T. Nakane,",Ca-substitution and O-doping effects in superconducting Cu(Ba0.8Sr0.2)2(Yb1-xCax)Cu2O6+z obtained from neutron diffraction refinements,"Phys.Rev.B,60(1999)4378",1999.0,3.8334
30207,Y1.0Ba2.0Cu3.0O6.9,Y123,92.0,3.82,3.85,11.68,PR06010489,"A.R. Moodenbaugh, D.B. Fenner, D.M. Potrepka, J.I. Budnick, M. Balasubramanian, W.A. Hines,",Role of bromine in restoring superconductivity in YBa2Cu3Oy,"Phys.Rev.B,60(1999)10489",1999.0,3.82
30209,Y1.0Ba2.0Cu3.0O6.6,Y123,60.0,3.83,3.86,11.74,PR06010489,"A.R. Moodenbaugh, D.B. Fenner, D.M. Potrepka, J.I. Budnick, M. Balasubramanian, W.A. Hines,",Role of bromine in restoring superconductivity in YBa2Cu3Oy,"Phys.Rev.B,60(1999)10489",1999.0,3.83
30210,Y1.0Ba2.0Cu3.0O6.6,Y123,92.0,3.82,3.88,11.6,PR06010489,"A.R. Moodenbaugh, D.B. Fenner, D.M. Potrepka, J.I. Budnick, M. Balasubramanian, W.A. Hines,",Role of bromine in restoring superconductivity in YBa2Cu3Oy,"Phys.Rev.B,60(1999)10489",1999.0,3.82
30212,Y1.0Ba2.0Cu3.0O6.1,Y123,92.0,3.82,3.87,11.7,PR06010489,"A.R. Moodenbaugh, D.B. Fenner, D.M. Potrepka, J.I. Budnick, M. Balasubramanian, W.A. Hines,",Role of bromine in restoring superconductivity in YBa2Cu3Oy,"Phys.Rev.B,60(1999)10489",1999.0,3.82
30400,Ru1.0Sr2.0Gd1.0Cu2.0O8.0,Ru1212,36.0,3.8387,,11.562,PR06014605,"A.C. McLaughlin, J.P. Attfield,",Tuning of the ferromagnetic and superconducting transitions by tin-doping in RuSr2GdCu2O8,"Phys.Rev.B,60(1999)14605",1999.0,3.8387
30401,Ru0.9Sn0.1Sr2.0Gd1.0Cu2.0O8.0,Ru1212,39.0,3.8359,,11.5609,PR06014605,"A.C. McLaughlin, J.P. Attfield,",Tuning of the ferromagnetic and superconducting transitions by tin-doping in RuSr2GdCu2O8,"Phys.Rev.B,60(1999)14605",1999.0,3.8359
30402,Ru0.8Sn0.2Sr2.0Gd1.0Cu2.0O8.0,Ru1212,48.0,3.8375,,11.5575,PR06014605,"A.C. McLaughlin, J.P. Attfield,",Tuning of the ferromagnetic and superconducting transitions by tin-doping in RuSr2GdCu2O8,"Phys.Rev.B,60(1999)14605",1999.0,3.8375
30403,Ru0.7Sn0.3Sr2.0Gd1.0Cu2.0O8.0,Ru1212,39.0,3.8379,,11.5552,PR06014605,"A.C. McLaughlin, J.P. Attfield,",Tuning of the ferromagnetic and superconducting transitions by tin-doping in RuSr2GdCu2O8,"Phys.Rev.B,60(1999)14605",1999.0,3.8379
30404,Ru0.6Sn0.4Sr2.0Gd1.0Cu2.0O8.0,Ru1212,31.0,3.8396,,11.5525,PR06014605,"A.C. McLaughlin, J.P. Attfield,",Tuning of the ferromagnetic and superconducting transitions by tin-doping in RuSr2GdCu2O8,"Phys.Rev.B,60(1999)14605",1999.0,3.8396
30407,La1.9Sr0.1Cu1.0O4.0,T,29.0,5.351,,13.21,PR06014872,"M. Matusiak, T. Plackowski,","Normal-state Ettingshausen, Seebeck, and Hall effects in La2-xSrxCuO4","Phys.Rev.B,60(1999)14872",1999.0,3.7837283861292157
30408,La1.85Sr0.15Cu1.0O4.0,T,36.0,5.3420000000000005,,13.23,PR06014872,"M. Matusiak, T. Plackowski,","Normal-state Ettingshausen, Seebeck, and Hall effects in La2-xSrxCuO4","Phys.Rev.B,60(1999)14872",1999.0,3.777364425098537
30409,La1.8Sr0.2Cu1.0O4.0,T,30.0,5.332999999999998,,13.24,PR06014872,"M. Matusiak, T. Plackowski,","Normal-state Ettingshausen, Seebeck, and Hall effects in La2-xSrxCuO4","Phys.Rev.B,60(1999)14872",1999.0,3.7710004640678565
30410,La1.75Sr0.25Cu1.0O4.0,T,18.0,5.3260000000000005,,13.25,PR06014872,"M. Matusiak, T. Plackowski,","Normal-state Ettingshausen, Seebeck, and Hall effects in La2-xSrxCuO4","Phys.Rev.B,60(1999)14872",1999.0,3.766050716599552
30610,Y1.0Ba2.0Cu3.0O6.93,Y123,90.5,3.819,3.888,11.693,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.819
30611,Y1.0Ba2.0Cu2.98Ni0.02O6.95,Y123,87.5,3.819,3.887,11.69,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.819
30612,Y1.0Ba2.0Cu2.95Ni0.05O6.94,Y123,85.0,3.822,3.885,11.683,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.822
30613,Y1.0Ba2.0Cu2.9Ni0.1O6.92,Y123,80.0,3.821,3.885,11.68,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.821
30614,Y1.0Ba2.0Cu3.0O6.93,Y123,91.0,3.82,3.888,11.692,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.82
30615,Y1.0Ba2.0Cu2.98Ni0.02O6.94,Y123,86.0,3.819,3.887,11.689,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.819
30616,Y1.0Ba2.0Cu2.95Ni0.05O6.93,Y123,80.0,3.821,3.886,11.685,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.821
30617,Y1.0Ba2.0Cu2.9Ni0.1O6.93,Y123,70.0,3.821,3.884,11.678,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.821
30618,Y1.0Ba2.0Cu2.9Ni0.1O6.95,Y123,70.0,3.822,3.884,11.678,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.822
30619,Y1.0Ba2.0Cu2.9Ni0.1O6.93,Y123,75.0,3.821,3.885,11.679,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.821
30620,Y1.0Ba2.0Cu2.9Ni0.1O6.92,Y123,81.0,3.823,3.884,11.679,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.823
30709,Ru1.0Sr2.0Gd1.0Cu2.0O8.0,Ru1212,35.0,3.83599,,11.5628,PR06106401,"H.Shaked, J.D.Jorgensen, J.L.Tallon, O.Chmaissem, P.Dollar,",Crystal and magnetic structure of ferromagnetic superconducting RuSr2GdCu2O8,"Phys.Rev.B,61(2000)6401-6407",2000.0,3.83599
30710,Ru1.0Sr2.0Gd1.0Cu2.0O8.0,Ru1212,35.0,5.42495,,11.5626,PR06106401,"H.Shaked, J.D.Jorgensen, J.L.Tallon, O.Chmaissem, P.Dollar,",Crystal and magnetic structure of ferromagnetic superconducting RuSr2GdCu2O8,"Phys.Rev.B,61(2000)6401-6407",2000.0,3.836018932597961
30711,Ru1.0Sr2.0Gd1.0Cu2.0O8.0,Ru1212,35.0,5.42491,,11.5628,PR06106401,"H.Shaked, J.D.Jorgensen, J.L.Tallon, O.Chmaissem, P.Dollar,",Crystal and magnetic structure of ferromagnetic superconducting RuSr2GdCu2O8,"Phys.Rev.B,61(2000)6401-6407",2000.0,3.835990648326713
30914,Er1.0Ba2.0Cu3.0O6.93,RE123,91.0,3.816,3.886,11.683,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.816
30916,Er1.0Ba2.0Cu2.94Zn0.06O6.92,RE123,69.0,3.813,3.887,11.683,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.813
30917,Er1.0Ba2.0Cu2.88Zn0.12O6.92,RE123,52.0,3.819,3.881,11.689,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.819
30918,Er1.0Ba2.0Cu2.82Zn0.18O6.91,RE123,50.0,3.818,3.884,11.689,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.818
30919,Er1.0Ba2.0Cu2.76Zn0.24O6.89,RE123,36.0,3.821,3.88,11.69,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.821
30920,Er1.0Ba2.0Cu2.7Zn0.3O6.86,RE123,32.0,3.829,3.876,11.699000000000002,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.829
30923,Er1.0Ba2.0Cu2.97Fe0.03O6.94,RE123,88.0,3.836,3.867,11.683,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.836
30924,Er1.0Ba2.0Cu2.94Zn0.03Fe0.03O6.94,RE123,76.0,3.838,3.86,11.682,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.838
30925,Er1.0Ba2.0Cu2.91Zn0.06Fe0.03O6.93,RE123,63.0,3.834,3.865,11.683,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.834
30926,Er1.0Ba2.0Cu2.85Zn0.12Fe0.03O6.94,RE123,50.0,3.839,3.863,11.683,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.839
30927,Er1.0Ba2.0Cu2.78Zn0.18Fe0.03O6.93,RE123,46.0,3.84,3.859,11.686,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.84
30928,Er1.0Ba2.0Cu2.73Zn0.24Fe0.03O6.92,RE123,43.0,3.836,3.858,11.688,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.836
30931,Er1.0Ba2.0Cu2.91Fe0.09O6.96,RE123,83.0,3.854,3.854,11.681,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.854
30932,Er1.0Ba2.0Cu2.88Zn0.03Fe0.09O6.95,RE123,65.0,3.859,3.859,11.681,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.859
30933,Er1.0Ba2.0Cu2.85Zn0.06Fe0.09O6.96,RE123,46.0,3.856,3.856,11.68,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.856
30934,Er1.0Ba2.0Cu2.79Zn0.12Fe0.09O6.95,RE123,42.0,3.863,3.863,11.68,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.863
30935,Er1.0Ba2.0Cu2.73Zn0.18Fe0.09O6.94,RE123,37.0,3.86,3.86,11.678,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.86
30936,Er1.0Ba2.0Cu2.67Zn0.24Fe0.09O6.94,RE123,32.0,3.861,3.861,11.6775,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.861
30938,Er1.0Ba2.0Cu2.82Fe0.18O6.97,RE123,72.0,3.853,3.853,11.68,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.853
30939,Er1.0Ba2.0Cu2.79Zn0.03Fe0.18O6.97,RE123,44.0,3.853,3.853,11.683,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.853
30940,Er1.0Ba2.0Cu2.76Zn0.06Fe0.18O6.97,RE123,25.0,3.856,3.856,11.684,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.856
30941,Er1.0Ba2.0Cu2.7Zn0.12Fe0.18O6.95,RE123,23.0,3.856,3.856,11.683,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.856
30942,Er1.0Ba2.0Cu2.64Zn0.18Fe0.18O6.95,RE123,21.0,3.851,3.851,11.684,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.851
30960,Sm1.0Ba1.9Pr0.1Cu3.0O6.99,RE123,56.4,3.853,3.9,11.7,PR06112404,"M.V.Elizarova, R.Suryanarayanan, V.E.Gasumyants,",Effect of praseodymium on the normal-state and superconducting properties of RBa2Cu3Oy: A comparative study of the role of the Pr ion on R and Ba sites,"Phys.Rev.B,61(2000)12404-12411",2000.0,3.853
30961,Sm1.0Ba1.85Pr0.15Cu3.0O7.02,RE123,35.0,3.85,3.898,11.69,PR06112404,"M.V.Elizarova, R.Suryanarayanan, V.E.Gasumyants,",Effect of praseodymium on the normal-state and superconducting properties of RBa2Cu3Oy: A comparative study of the role of the Pr ion on R and Ba sites,"Phys.Rev.B,61(2000)12404-12411",2000.0,3.85
30962,Sm1.0Ba1.8Pr0.2Cu3.0O7.04,RE123,26.5,3.862,3.888,11.665,PR06112404,"M.V.Elizarova, R.Suryanarayanan, V.E.Gasumyants,",Effect of praseodymium on the normal-state and superconducting properties of RBa2Cu3Oy: A comparative study of the role of the Pr ion on R and Ba sites,"Phys.Rev.B,61(2000)12404-12411",2000.0,3.862
31020,Hg0.95Re0.05Ba2.0Ca2.0Cu3.0O8.0,Hg1223,132.52,3.85366,,15.7424,PR06115454,"A. Eichler, A. G. Cunha, A. Sin, Baggio-Saitovitch, E. V. L. de Mello, H. Belich, M. T. D. Orlando, T. Burghardt, X. Obradors,",Effect of hydrostatic pressure on HgBa2Ca2Cu3O8 +z superconductor doped with Re,"Phys.Rev.B,61,(2000)15454-15461",2000.0,3.85366
31021,Hg0.9Re0.1Ba2.0Ca2.0Cu3.0O8.0,Hg1223,132.62,3.85132,,15.6922,PR06115454,"A. Eichler, A. G. Cunha, A. Sin, Baggio-Saitovitch, E. V. L. de Mello, H. Belich, M. T. D. Orlando, T. Burghardt, X. Obradors,",Effect of hydrostatic pressure on HgBa2Ca2Cu3O8 +z superconductor doped with Re,"Phys.Rev.B,61,(2000)15454-15461",2000.0,3.85132
31022,Hg0.85Re0.15Ba2.0Ca2.0Cu3.0O8.0,Hg1223,132.92,3.85635,,15.6973,PR06115454,"A. Eichler, A. G. Cunha, A. Sin, Baggio-Saitovitch, E. V. L. de Mello, H. Belich, M. T. D. Orlando, T. Burghardt, X. Obradors,",Effect of hydrostatic pressure on HgBa2Ca2Cu3O8 +z superconductor doped with Re,"Phys.Rev.B,61,(2000)15454-15461",2000.0,3.85635
31023,Hg0.82Re0.18Ba2.0Ca2.0Cu3.0O8.0,Hg1223,133.12,3.85196,,15.6863,PR06115454,"A. Eichler, A. G. Cunha, A. Sin, Baggio-Saitovitch, E. V. L. de Mello, H. Belich, M. T. D. Orlando, T. Burghardt, X. Obradors,",Effect of hydrostatic pressure on HgBa2Ca2Cu3O8 +z superconductor doped with Re,"Phys.Rev.B,61,(2000)15454-15461",2000.0,3.85196
31024,Hg0.8Re0.2Ba2.0Ca2.0Cu3.0O8.0,Hg1223,133.12,3.85343,,15.6843,PR06115454,"A. Eichler, A. G. Cunha, A. Sin, Baggio-Saitovitch, E. V. L. de Mello, H. Belich, M. T. D. Orlando, T. Burghardt, X. Obradors,",Effect of hydrostatic pressure on HgBa2Ca2Cu3O8 +z superconductor doped with Re,"Phys.Rev.B,61,(2000)15454-15461",2000.0,3.85343
